ReviewerID,total_reviews
ATMQFK1UA9QX0,22
ATMR2RU7TU69L,5
ATMTEG31O6555,6
ATMVT9VJR2I1P,5
ATMXFPONOU61F,5
ATN13F4QCHTUA,5
ATN4J5VS8Q0YM,15
ATN552TF5V40Z,7
ATN5QUGOZLOU9,5
ATN99O575HBWL,6
ATNA87RMH4VGD,6
ATNANP0RJKG4J,7
ATNEY4XLC11TM,24
ATNGLJ4QR2PJG,5
ATNK1VX3KBO1Z,23
ATNOI7E8GTIVE,5
ATNP99BZXXI53,7
ATNQJL1SF21TS,6
ATNQUBJ8BKC4V,12
ATNQXW57ZUWNL,11
ATNTV0VDOXY0N,6
ATNVT11CLPT6Q,5
ATNX84AGYIN39,16
ATNXLGOASNPNX,7
ATNZ6ZION5HI1,31
ATO06M2U1Q15L,6
ATO1357YBM6TD,10
ATO38HS3MJ2T7,6
ATO4XWEG1C5GA,5
ATO6WHW5NYZUP,7
ATO9DDJUGNWVD,17
ATOAVNM83D9ND,6
ATOCL9DM169J,7
ATOE09U1R8VZY,10
ATOEH2CFGED1T,7
ATOGPZKOA5QKQ,6
ATOH0MRUPBBY,8
ATOIGJ4Y5SPB6,11
ATOKT8QYK967L,45
ATOLDQVZGMTLP,8
ATON695LNTUMK,7
ATORJ0JZC0NH8,7
ATORMIX4CL0DM,13
ATOSQVSOA3D8Q,13
ATOSV5RJMN5E2,9
ATOU63RU2ZZ2Y,5
ATP1LO1DC695M,8
ATP6JFUZH1LKT,5
ATP8I8FJA2HRB,9
ATPAB0D66WZGG,11
ATPCNB0VHIKK8,10
ATPCW83WC8PUL,5
ATPESMRWJ8SUN,8
ATPGPKHKIDR0Q,5
ATPIXI3XOYX8F,6
ATPJXNNT5HXYP,10
ATPKR8MJ155MK,6
ATPMB9O1N9JYM,5
ATPOUM9DEKYAF,7
ATPP3IWN4S9PW,12
ATPQLA9R6H4BQ,10
ATPSALNDVEW2,5
ATPSTRBB0NGFQ,5
ATPW6ZPCM34AZ,8
ATPWCN923XJRM,8
ATPWZL0SKSDDO,5
ATPZCCHCGP01V,12
ATQ0GLFRWK3ZU,7
ATQ0RPIQ8OAB,11
ATQ22E6YAUNXP,19
ATQ9W9870DO0I,8
ATQAR58FF4EX5,5
ATQB96WKW8HVA,5
ATQDVSU2TTW24,8
ATQG4I63DY6BQ,8
ATQHMHD2XVDDD,6
ATQIJTS64RGDD,11
ATQQ4NWDYRFXP,5
ATQQG4M9DKZJ9,6
ATQQO9M4HC58F,6
ATQTGPW4V9BG,8
ATQUVIEUGFJQR,5
ATQWD4T3F453I,6
ATQZ8R6BCGSKD,6
ATQZC8WJIANVT,5
ATR6SJF99UPJ,5
ATR706NHU0N9X,12
ATR72FW8LEZV1,15
ATR7WIWBITHAK,11
ATRAO9MNR8PV9,6
ATRDRTJ46EY3C,5
ATRFZ2FVC0VUI,6
ATRI22S5MAVLB,8
ATRJJF8S4ECUK,6
ATRJVJ9DM3O8Q,5
ATRQ1UU96C5G4,5
ATRQPL5OG4NIP,5
ATRRZLU6S6FOP,6
ATS21VCQ973WJ,16
ATS2855497V0I,30
ATS2WT3X6N35G,5
ATS4FKFOX9INH,9
ATS4VZ2LSZHYF,15
ATS7LYGLUX34L,27
ATS7WH91DLYRE,7
ATSA396EACLAX,8
ATSF6NY0KAK3L,6
ATSQHC64IC8JI,6
ATSR2L4FZVO8Z,7
ATSUASIEPHZ42,5
ATSULHQXHRGOV,10
ATSVUBE2115N1,15
ATT3Q86G8YJV7,6
ATT7HADVGS4L3,8
ATT93G6F0VI0B,5
ATTADHJAYI5NZ,11
ATTADJE266M80,5
ATTBQHID6SLGB,6
ATTEBFVDTRQF3,13
ATTEO0EK4YK0D,6
ATTIYU03VOHX4,13
ATTJ2N8A8FJJN,8
ATTJ64S55G4AU,6
ATTK7J5JWVDYD,17
ATTK7YVYR5A4N,5
ATTKYB99JN4NY,8
ATTOPU19OJIT3,6
ATTPH78IPZYSW,6
ATTSDRJY4HBJW,6
ATTSRFD8TJE6R,54
ATTTLHRK3VOOL,6
ATTVCS55WRLFF,5
ATTVNK47YZG89,5
ATU4C4CU7XF5O,5
ATU4OPZP3ET3U,5
ATU6GZOQS1452,7
ATU8547UX4G9F,14
ATU87UIMQIT3B,10
ATU941C7YOHCD,8
ATUG7E52EOXF8,7
ATULAV9BDRXV0,5
ATULY21HX4YEV,7
ATUOA55XJDM4Z,16
ATUOOTJEGR3KI,46
ATUOWSXTBIYE6,5
ATUPSQY6YRFEJ,5
ATUPZN6SZRZG2,14
ATUQ652LN6PER,5
ATUVTFJ5N0NDA,5
ATUX3JMSD6I62,7
ATUXJQ4KS6BG3,11
ATUY6U5HHYF4Q,7
ATV1LFQC5J4YU,5
ATV1LVNEECNA3,6
ATV2659V9HG6T,6
ATV2QZ3VQU0ED,8
ATV2WCRVLSXMA,5
ATV7EQ6RYGUBC,8
ATV7H2UQYGCOT,27
ATVAMZS8V7AZ6,7
ATVBKK7Z1HV7C,9
ATVCE3CW37DX9,5
ATVD3TLOXJRI9,16
ATVGXFNCWUU0I,6
ATVJGIZULVMJ2,6
ATVKWO1SY9JZM,5
ATVLZ4ARXHWGW,5
ATVQFD1K8XQ1L,5
ATVQTZBOBQ5XC,24
ATVRXJHQZTYP7,9
ATVYABSTW0LIE,6
ATVYLF1G1RFBE,6
ATVZ4V3LWF6L1,6
ATW0HY3OQ10LW,5
ATW6K3CCIORLU,31
ATW8X1914ZZP8,6
ATWD9RW36KB2O,6
ATWFCEO96LKNY,12
ATWMPPB8JKQ06,10
ATWO5DIP5Z9YE,5
ATWTKK5MU6RCI,6
ATWTPHRRPCGHO,41
ATWXE9IPWQZGH,9
ATWYIYO50CO27,5
ATWZHPZMF0BCF,10
ATX7CZYFXI1KW,6
ATX8DDFMNILJ6,7
ATX9L4M3WRODK,5
ATXBK7J60WPRY,6
ATXCUM4YZSGTG,5
ATXH9Z27ZB2FQ,5
ATXHIE1G3CL6G,5
ATXP5JK13VY2E,6
ATXPBFY59CAI5,12
ATXRV6Z3N08ZX,5
ATXS5PY1QV2UO,6
ATXTHM83HARUD,6
ATXUQ2177YH95,5
ATXWVGLKWDPX4,24
ATY1TGX2BDL53,9
ATY1U39ESIVAL,22
ATY36VMJGSFU3,14
ATY57E9TGD90N,13
ATY5NBAF7R078,6
ATY70MUHFXL6K,16
ATY8RHJ9WHIW7,5
ATY9BK7MKHREX,7
ATYAEGPXEN658,8
ATYCD1CKB62QM,5
ATYD8RNGEKM1T,8
ATYFNXDV0WFAL,5
ATYJNDL28SV97,5
ATYRS38K5W2P7,10
ATYTYE431FM8S,8
ATYUQROTHLNYV,6
ATYX9OQUEA95S,5
ATYXS8ALE985J,5
ATYZOXQTYA66T,9
ATZ1HQPWHPK5X,5
ATZ4J6SWWC3IB,18
ATZ6H2FS4IKQ2,6
ATZ6K21JDM9ZZ,5
ATZ6UE4KWTYS6,6
ATZAJP5S0RX7S,6
ATZB7WTCH7QO5,12
ATZDGPMWR6N5D,9
ATZFZONPLXQJN,12
ATZIVR4C37INR,5
ATZJNEXX7LWD3,25
ATZJY6WA3PPHR,6
ATZOZEZJ831UB,7
ATZPI8XK3KP7,23
ATZRRSCSUK79Q,8
ATZVSGU1DLK17,6
ATZWWIKSLFO2M,10
ATZXHAOOXZ9WX,6
AU02STWO7S5E8,5
AU04FOVB75B44,6
AU0766JBJDW2V,6
AU0A4JLFHMG78,9
AU0CHKF1W1BO9,6
AU0JB5M1Y0L5Z,7
AU0O7N1AGKQYE,5
AU0ONSK6JDV6K,27
AU0P7DQWD1SND,6
AU0S2Z7BA22V5,5
AU0VQG8D07R9L,8
AU0YLRAW9M2SM,6
AU0ZJQWZFKHF4,15
AU10X3TYC8BUR,9
AU11R9QF65EH3,29
AU129PNIELJ6I,6
AU13W2MG55NNC,6
AU18BIBNCO8CE,6
AU1C1JDQWIQM2,5
AU1EU8PNIOMXE,5
AU1I5UC5O3OD2,5
AU1K6YRYZ4VMG,13
AU1PAM7KK9ZXC,5
AU1QBIBK0RJ0W,9
AU1QZ1GAGLX3G,6
AU1RBZF46SQBK,7
AU1RMMTXL0KV5,11
AU1SITY44MXY5,6
AU1SKSAF00JJH,36
AU1TVIGCO8NHV,5
AU1XYVSTA5PKW,11
AU21AJ9Z5RDMY,11
AU21B5JSG23FQ,5
AU23IFYYPRDXM,5
AU23IVEPBNZ4J,10
AU246IQR4Z1EF,5
AU276H5S07KMQ,7
AU27AMXE1R47T,8
AU29WLSS48W,5
AU2CJ9MY7NVQG,6
AU2EC99D71J9U,10
AU2F2ZWRBTLK4,13
AU2IUU2WBJRTQ,15
AU2M4Y3ZG4FKR,12
AU2MZBMCS5AJZ,6
AU2NVJRX00GIB,5
AU2O9AZJNO5DC,5
AU2OO4YKNMUS7,5
AU2QC1ERMDL7Q,35
AU2R80BFYKV40,8
AU2TEZYYXKLL,7
AU2TRZD0M5MOJ,6
AU2U02IOC2H6T,6
AU2U3S3JIBYLJ,5
AU32IYWGVAF4I,11
AU32ZJ0LGMBSA,17
AU336MC87DU5X,7
AU3591DFM03S1,5
AU35ONCXASKXZ,5
AU37OYO5V3F1H,5
AU3CFI39FO9TZ,7
AU3G9JWLC7ZXX,6
AU3GYRAKBUAEU,32
AU3L1YF0TK76Q,9
AU3L7YGYNHTWV,15
AU3MVNMVFSIM,19
AU3NDT5ZKTCH4,6
AU3QYOOVUMDMH,17
AU3W40V68JIUY,18
AU40L6IBJ4OAJ,8
AU40VVR53DBF7,5
AU41O9760ON0I,6
AU43F412YLCAC,10
AU44F79LW2EI,5
AU44QTLG5KC71,5
AU461JQN7IJ4C,6
AU486P8PY132N,5
AU4AAXG9ZJAZX,5
AU4BC5JYOZ557,5
AU4BS4T7B3HHB,5
AU4C0EMLDLJ23,8
AU4C2605UPXLR,5
AU4FDNOG9AJT7,6
AU4HL7JWM5X34,16
AU4JKHDDEID7I,5
AU4MX7JJH3PMA,11
AU4NVFSJFP6IG,9
AU4OCIIJAUK6H,7
AU4OYDHD84U1C,5
AU4T575EPA0FQ,9
AU4V7TZ5O7UG,5
AU4ZW1NW206JP,8
AU503FDD0DI4K,6
AU503HFYAB0IG,16
AU50856I3P96H,5
AU511Q770HHXE,15
AU51MCINVNN3T,12
AU53E4UYDQ9U6,5
AU54AUT75ZMST,40
AU54DPBMOXM6R,6
AU559TZNAIHNQ,10
AU56PTMQZMSH4,7
AU585JF7MC03L,8
AU598U9LXGO84,15
AU5I2K87L974,5
AU5I9DBETWBQ1,5
AU5JRF6460SKM,9
AU5LG2YXRNWZQ,5
AU5LZSBUZ1AI9,9
AU5M0ZJJOW2JW,7
AU5N9FMEGH35X,6
AU5S32OI6N04K,6
AU5SV72TSBDLO,12
AU5UH7AVFNLI9,11
AU60ZKH09QEH,5
AU65IV4FOAJW3,5
AU6934UFLOBMV,5
AU6997RDG2KL0,10
AU69XTW959B2G,11
AU6AYKG5PLCTC,5
AU6D75TMB3OEX,9
AU6EXXX5HA29T,12
AU6I41ZUDLC3S,7
AU6K8EFPFGMXW,8
AU6KEMPG5GN3K,8
AU6LNXQT93CB8,18
AU6M23O1H2QV2,5
AU6S4OU05R8CU,10
AU6TCHVL1X821,17
AU6U2JLE65WSC,8
AU6WGZ882Z57T,8
AU6X9OWZ184O5,5
AU6ZMOMASH84Z,8
AU70G084OYMMM,5
AU77F5PI2NQJ2,10
AU783QDK08G5V,6
AU79G98H0UIQX,8
AU7CJA88RXAZE,5
AU7GTAMEHZUAY,5
AU7L8ZYYMSNRQ,8
AU7LTMMCQ36IH,7
AU7ML6WB551XC,7
AU7N07ADILJH0,6
AU7O296O6PXZM,14
AU7WAUXOXW7F1,6
AU7Y889P1SKE5,6
AU7ZAPLK35EZ8,6
AU800F1G89E2K,8
AU8292VLTT87L,8
AU83W6YMKFCL3,7
AU84JL8P3AQLE,14
AU86UCLA61QH7,7
AU8B3BXZDEGKM,11
AU8C8TZEK3IB1,7
AU8CFADVV3C6C,5
AU8DG45YSTEBZ,5
AU8DH6AOA1YOJ,6
AU8ED357LR5GW,8
AU8OTJTZ33K6K,5
AU8QQGA0TZ29P,5
AU8RNHK60NJ19,5
AU8RSS91CDTEF,10
AU8T39VW5GVWI,5
AU8VOX7S1J1UJ,5
AU8YK8VG08XI3,5
AU8YUXW9IYRKZ,6
AU90FZYTYG0FT,11
AU92N9FCBQR31,6
AU93FPD5INYL9,5
AU95SR6CO9YXO,5
AU995ERH7J4YO,8
AU9AARLLO13PT,11
AU9AQ9EJSFMTI,9
AU9AW29JO9C29,5
AU9BPT3Y3K6J4,6
AU9CH70VZKLE7,7
AU9EE7EMY6EX7,5
AU9G03JVEXTNQ,11
AU9N4J6ZQDYO1,8
AU9QWTX259BVR,7
AU9RL6MBM25YY,5
AU9VY4PZULVOT,5
AU9Y4SINAS9YC,5
AU9YKH8MZNZH,7
AUA12MDGAMIN3,8
AUA1JILG16YCX,5
AUA30LC6IN3HZ,7
AUA64NQ3X56OJ,7
AUA6NLJQYT56Z,6
AUA86WETAKBL4,13
AUAA8ILTO97CN,9
AUAI9MEBEBLL7,6
AUAKRH8QRTEKD,6
AUAX1QWUCYKSX,23
AUB0E11HBB39P,11
AUB272QF5FE35,9
AUB50GBI9T37Z,14
AUB71XAZVB8BJ,7
AUB7W10GTWXF2,16
AUBD0BNX6AX9G,5
AUBF1WVKUKBKC,12
AUBF2GKPJNLHV,8
AUBFKYXOWA6A0,13
AUBGD9IMVY224,10
AUBKGR9NIN337,6
AUBKXJYRKGOF4,6
AUBMLDQXJB1HR,5
AUBOGJ7PWVUOL,9
AUBVMQ21XHV52,8
AUBVQ6WCT4YHZ,7
AUBZC9PUOY695,5
AUBZL78F98TRN,25
AUC065IU5CEY6,5
AUC158ERSH1Q7,7
AUC2FXXU32BOK,5
AUC48R285RH62,6
AUC59UZ8IQA9L,5
AUCDTYHPR7FB7,8
AUCE6JGJQ6QZC,5
AUCF3BQ287JHS,5
AUCGD1G9DL8GD,23
AUCISQA1YXX86,18
AUCJ0EMRPHV3C,14
AUCLCQ4RLRJ00,5
AUCMAF06RXT9W,17
AUCN1M7NPIHX1,6
AUCN264SOMLEF,5
AUCNM12SOYB2,8
AUCOL2XUE1IX7,13
AUCTXRG1WYQBI,5
AUCXT9K30SHYF,29
AUCZYI8Z2674F,8
AUD2HI778A0NK,5
AUD685TVLP0PW,6
AUD70I5FCV5CS,15
AUDA5XUWPYHOR,9
AUDIDU7BMH82A,7
AUDMEN4VFE8CM,5
AUDN3BW362K1S,5
AUDNXYZ2CBU7Y,17
AUDOQGN6RK3L9,7
AUDPYLVUXW943,5
AUDR3YSPERF4J,5
AUDSM2CTLLW1Q,65
AUDU5MIR5FS8P,7
AUE1COKQHSPC8,6
AUE1YLH1GT266,9
AUE2DX1GGJ4WY,5
AUE5TYGY5Q8KG,10
AUE7MEZDHWTFQ,15
AUE80O1XOEVAB,6
AUE9E1OZDOTU5,6
AUEA5I37YM9QK,14
AUEH2LDR8T8ZM,41
AUEK6KM2T5XZ5,5
AUEPJ58FBBDFT,6
AUEREPNQS09H,5
AUEVOW249KH6F,8
AUEW0SKOB1XYF,38
AUEYXG8DEZUF3,5
AUEZ029EW5BF5,7
AUF0CMG4DL5EC,6
AUF9S8WC06WPG,45
AUFC4SBW20RA,7
AUFE38E0RB736,6
AUFF41XF60KYF,5
AUFHY3TZNAW8U,5
AUFI212X7KIUK,5
AUFI2Q02XO6US,5
AUFI2Z95B4SMF,9
AUFJL24JEUCT3,5
AUFL3TQDVJQ3C,5
AUFO7UESIQXTI,10
AUFOHZG3LP4LG,5
AUFOP4W1IRLRJ,5
AUFP661GCW50F,5
AUFPO7PEGCPKQ,5
AUFQ3KOT6IF5S,6
AUFQAW09QHC23,5
AUFSW6CKTT0K8,9
AUFV9A5N83JS9,8
AUFW0LEC5N4CS,5
AUFW3KG4A86QF,6
AUFWBTL0HKB5Z,7
AUFWHGO8HV8ZH,5
AUFYDORY3DVSJ,27
AUG0C084W05KI,8
AUG0I0NU7360G,7
AUG1UQHLEKSL2,5
AUG724WCK0RYU,7
AUG80XS7HK1Z9,6
AUGBRNOQWL3ZI,5
AUGCJMU1YCELI,11
AUGJJNPCLH5FH,5
AUGJLM8KCXLAE,9
AUGLT2E8VUVGM,8
AUGLY72BJAB5F,5
AUGSWHKRHSHCB,7
AUGU1JROLPLRX,11
AUGUC25FTVIJI,5
AUGXK02BJ3GP9,8
AUGZDPBYQPVJ0,7
AUH0TJLUUEN8Z,7
AUH0ZOW0SW9S7,9
AUH23395WU9S4,6
AUH2DKYUU7KC9,5
AUH41731NDVNN,7
AUH5O462EVSM1,5
AUH633FJXV320,8
AUH754GNTGAG1,8
AUH9COLTLOKXQ,7
AUHD013KRNJRO,5
AUHFEZ49VF4W7,5
AUHINL8RYCFLP,6
AUHK0NH341JEB,12
AUHM8KSULZI5T,5
AUHS32MZ5JCQC,13
AUHT4M1W3G7PJ,9
AUHTD68FZKFGF,6
AUHZ4NEDBKM1X,20
AUHZLHUVCRN00,20
AUHZLUPPALMBM,10
AUI462YZU1SAE,21
AUI6R6PE99MOG,5
AUICI5P9MNKOQ,5
AUICS3W69ERUJ,8
AUIDZ4I9M9S2O,5
AUIMT3E4HBJO3,5
AUIR2L65BOZYL,6
AUISG9VPOKYXT,5
AUIT1RMMZF5KI,8
AUITG1DJ3QUGK,16
AUITKX16DITVO,14
AUIVXYS8E4DEX,5
AUIWRTSO4YX5K,12
AUJ6BNV9V8RHE,8
AUJ6WHQCGUVX0,5
AUJ9F4P9W8NGW,6
AUJB3RM4E2VTG,6
AUJCOSEKB2YOM,5
AUJDS9U61KSEA,5
AUJEF31CXWTCQ,8
AUJFO0J9A2HGE,16
AUJH8HIHXBTCP,5
AUJH8NNKQAAZ2,8
AUJLGGBF3X8XR,5
AUJLN5NVTOAWO,13
AUJQ6525X8LXN,7
AUJUIM3PTPDAZ,10
AUJY4UK1CZ7WA,15
AUK120S1J4EKP,5
AUK6HEIT6DHF7,9
AUK79PXTAOJP9,5
AUK9D8R1FDX0F,7
AUK9KURLG0DM4,7
AUKBUS3TIKEE7,12
AUKC7HCBYR9CU,9
AUKE0EEUPFKI8,5
AUKFMH16SPU1T,5
AUKJU7UDWIJF8,8
AUKKMF3AJEJ6Y,5
AUKLG0VO65SGV,14
AUKLLB4J4YHNA,5
AUKPDR8EJIIGE,5
AUKQYNHAWG6MS,32
AUKV2BJ6ARSA5,5
AUKWRALDLPDVC,6
AUKXOF4IAP3H2,8
AUKZP25K3OBL0,5
AUL0B0XAW28C9,5
AUL4JTL5QXGU1,8
AUL9IYU2HSHV3,6
AULB9HN1A24BS,6
AULDDD3V01ZOQ,9
AULDDIOHU5I60,5
AULGX3TS6BXI0,6
AULJQ9KUBBM3U,5
AULR6C9TLAC2M,6
AULWU095UTZHR,7
AUM46U93PGVUF,7
AUM4JHHSPWKQA,11
AUM5B434W1EPB,12
AUM8848HOFQQ6,5
AUMAFT05OZY2I,5
AUMB4GTLYFGY9,9
AUMEK63WTU7O,5
AUMELCTABD63I,9
AUMNMMQCB1JF7,6
AUMOQIF5J16KM,5
AUMOSHVHTSCR1,6
AUMQP2NY2ICFS,5
AUMUYS2F2EXA5,5
AUMV2WOOIOML7,7
AUMVH73FBH9S0,5
AUMWIEIA8LNZG,5
AUMYT5KCPNC9E,6
AUN0LOO1RVEDF,6
AUN1TNV6GXVML,13
AUN2DY29ZRAUQ,5
AUN2L9ZRJCLIQ,10
AUN2MS8IJTPBD,5
AUN67E4FFOX18,5
AUN9J59Y8AD8W,10
AUN9PHTBAWI6Z,5
AUNBHG6AVL8MO,12
AUNCK0Z0CJ9JS,6
AUNDHGFU5LIFK,5
AUNFNDUZZGRQ2,7
AUNK2GN1VD1OD,16
AUNK5NDAK38A4,6
AUNKMRGUKHTW5,5
AUNL7H2TKVSMC,11
AUNM3BLNWRH3J,7
AUNMQOF4BVHS9,8
AUNPU2QTNG98B,5
AUNRPDIOQ0XU1,9
AUNT7MF46UAM1,8
AUNV0HOZ1XE2W,5
AUNVXXGR9KKNE,5
AUNX0XCO31BXG,10
AUNXZ6BC7JQKV,6
AUNYY4LCT97PR,5
AUO5IZSZ1F3UR,5
AUO6LM2FGB9CY,5
AUO6OHC2P1UZM,5
AUOGMXLRRLVE1,6
AUOHOKWCO975I,11
AUOHVC1B4X4DX,7
AUOIOJ1CSPO99,5
AUOL8284BYMV7,6
AUOSBAMC72RL9,7
AUOZ86Z8UUSE8,8
AUP0YSR8IRJYB,6
AUP3JC4O7C92S,7
AUPBJPS08HJBJ,6
AUPGEVBC9RV12,5
AUPGKKW5DQAF3,5
AUPPK8SP7ZA8Q,6
AUPUZ14778SD7,6
AUPWB9KMYCY04,15
AUPWBLZD35YE3,6
AUPY9X6KN5MWO,6
AUQ0QO2P0ZNHA,5
AUQ1BKMI0WJ20,7
AUQ38SIELJDPU,5
AUQ3CL1QIY32T,6
AUQ40NHWXAYUF,6
AUQ814GTDM07J,8
AUQJ46S4B4OBA,5
AUQNWIB7D50GN,7
AUQOUKXY6L6Z7,7
AUQQVMBVBOWL1,35
AUQQWQ5GTVKTQ,18
AUQSX3AKCJA11,6
AUQU2K9FMSSYF,6
AUQZ1MN1KE45Z,6
AUR1ZHQMPFMU1,8
AUR2CCN49HQXA,11
AUR9OG1PGI3Z9,6
AURB6K3RCWGRP,16
AURIK8XXAFIC4,5
AURJZBFPLB0HM,16
AURN50U6AAJJK,5
AURPR9F29QBWW,7
AURQTR6LF0WYS,13
AURR52I7LU5KW,6
AURRI9Z1AYQUQ,10
AURU3WJ3KLGAK,6
AURUS738DTTC7,5
AURUUZA1RSXQ0,7
AURWQH1ZTB2TC,18
AURX0OA5H0NVX,7
AURX9DYVWT9MS,5
AUS2KMCK65QZ6,6
AUS5X6IMFLJBD,47
AUS6D7VHAKM1W,6
AUSBLPK9RQM4A,7
AUSCAKNSPC8A9,6
AUSDVHFAOW4MG,9
AUSF0G9KS5EHS,7
AUSLDAQQBSW8R,7
AUSOH5MN1X6W1,8
AUSROBWTBQ2FX,7
AUSRQO1N58EN9,5
AUSTAY2HCUZNZ,7
AUSTDHPEPH5J4,16
AUSW4Y14ULWTC,5
AUSZNRZ3DVX1Q,18
AUT3QK8STTG6G,8
AUT732WA47U9M,7
AUT7SKT6111Z,6
AUTDX2YRMV60T,11
AUTDY38RJE7HW,17
AUTFCFTEDKK3K,5
AUTIMKQ13KOFI,23
AUTJ2G8CMUT6H,5
AUTJV24IU9LGQ,5
AUTOAR9VDFVZ8,9
AUTPZKXVV24WL,7
AUTSWQQGJ3325,32
AUTT42T7NYJ8N,6
AUTT87XWQIWSU,13
AUTUCZBSJ1GSO,5
AUTXXHPDWKEOL,5
AUTYJFA9DNR81,5
AUU351GZKVK46,7
AUU4G4TASZUWV,64
AUU7YQA6VYYDM,5
AUUAD8KF89A0Q,5
AUUART8MP140T,6
AUUC04UQ3FQO0,15
AUUEH6QRQHB6X,7
AUUG74MV4KQAS,9
AUUI1FKERRMV2,5
AUULNUM0MD2QG,11
AUUPXBGMLM3CX,5
AUUQKZZ4TMWIK,5
AUUUWS9MPKVM5,8
AUUV3XDYB16X5,5
AUUXB6R5N1NQ6,6
AUUZUD67W9CJN,5
AUV0EFKWA46TX,22
AUV1Z6X7L20ZB,6
AUV3OR951650C,50
AUV9DKTUCVG58,7
AUVAXL23MOW41,7
AUVBC51DCQWWA,8
AUVGC0YCNZA49,5
AUVGDGBD1GU1Q,16
AUVLOB9U5QVJ4,5
AUVN70664K5BL,6
AUVO4C1Y87LFC,5
AUVOMF6CMI4O6,6
AUVR1472OJWWU,6
AUVUTAC87UL1X,10
AUVVE2LJ46HWH,26
AUVVU9DRPVZRX,15
AUW3HCCTUOARV,5
AUW7BQWNO0DL,15
AUW8TCRK9EDQ6,7
AUWEVS6HSG33H,8
AUWHB40ND2J8H,5
AUWIINZEACHQS,5
AUWK3MHVDB0MR,11
AUWK8OQKT4GK,9
AUWMX5YBRFHNR,5
AUWOPVFY2SBVD,8
AUWQPLHRRZYGB,6
AUWRF830PO35J,28
AUWVBGMUZ8H9Q,8
AUWYLXRMBH60I,8
AUX0AAT25O9O0,13
AUX0RDL0DNCRB,5
AUX16WTCIHM1D,11
AUX3KEIQFGLM1,5
AUX7UHYY6GF3S,7
AUX8EUBNTHIIU,6
AUX9KZUUB3YCE,53
AUXCIRLTZUR8W,7
AUXH8J6130G62,20
AUXMWNRCMX9JA,10
AUXN66NCOESX7,19
AUXP73NVGZUGM,7
AUXPXRCANQ8PL,6
AUXQ7F61TTA53,15
AUXQRRH0M3M91,5
AUXS2L5NKATX6,6
AUXV2K52O40H,13
AUXV39UTD2WU7,9
AUXZJQG5QZH0Y,6
AUY50HS0PWHHA,5
AUY525S8M0ZUW,7
AUY78836BUQIU,5
AUYAZMEO659OX,5
AUYBG2N40YVGO,5
AUYH8BPC52YLG,13
AUYHPYJ053Z6X,5
AUYKXRJOPHWG2,14
AUYOTCQAVGDMF,11
AUYP7UG75K3L7,5
AUYPI3OTR02CS,7
AUYQ90CYERUOY,6
AUYRW6NVKAPTN,5
AUYXJWCKECAQ9,7
AUYXSAJFPV81J,5
AUZ1QG3ZJ8400,6
AUZ7PK0WJNIM6,6
AUZ9IPTKJKFDK,5
AUZBLLADH6U14,5
AUZCV6GYQDGPO,6
AUZED6KGJ3XTR,5
AUZINV544Y1ZC,8
AUZNV3S5B70DY,7
AUZP1IG07Z66V,7
AUZQOKEG4208X,5
AV00IT44B7GID,10
AV072P6QCRIL4,11
AV08LTTW92927,6
AV0B1VIWNAGOI,8
AV0B6NGGOAISO,8
AV0BQJ80TM1R1,5
AV0C12IXS9HYP,5
AV0GG27WO69ZD,12
AV0ILSXO1726Z,8
AV0IVO4TBBBAW,6
AV0LB83EE35PX,13
AV0LIAO8E356J,13
AV0MLZR2KDDX2,6
AV0O02WN90JEC,9
AV0OBG2SS1I1R,12
AV0PYFGXBVSLG,6
AV0VOY1AM3PS8,16
AV0WGLF2ZHMMF,9
AV0XEFO129IRR,5
AV10H5K6VPQIJ,10
AV119IJ0YXS48,7
AV11SS75SKCXP,7
AV131NZSBUI20,6
AV15W3FPLQPN0,5
AV17US5798MNY,11
AV18D884MX3P,7
AV19TW4B7S0S7,9
AV19W38S18KEF,5
AV1AHQ5V2W6YM,7
AV1F8VNJPLPTL,14
AV1H8KJCX45WL,6
AV1HQFKCC9LSY,5
AV1KOP8BCYZUJ,7
AV1KYJXHOWPMD,5
AV1N5094GI58E,13
AV1QPV28N5XNR,6
AV1RIDJ6C9SZ2,7
AV1T1H3H8HMUU,9
AV1TEXQON2GQF,5
AV1WAYOHXD1MA,7
AV1X8SCXBT703,5
AV1YMWVIEXHDM,5
AV27UEB5HRSD5,5
AV29AX8MJIREW,6
AV29U1FWYMQEQ,5
AV2C17YDAMJ0S,6
AV2CPFDYZDN4H,5
AV2EP05YEUNM3,6
AV2FJV0OF509U,23
AV2GFSSHXCODC,6
AV2HGQEUO17OO,7
AV2JONP5LRMYZ,15
AV2NGZQK05F7P,5
AV2QEVD6YF42H,32
AV2TPFNYSVXUG,17
AV30MMFR2OG90,7
AV30WICKHGXI6,9
AV33DFE9W38AN,7
AV34KNYW82YSS,16
AV361OJGUF9OO,5
AV37OT7S682UW,10
AV38H3CEWWTZQ,9
AV3AUFSA1DXVZ,27
AV3D30T9KOCJM,7
AV3D4JE2TIIVY,16
AV3DZX3NU7NWU,14
AV3E6XNTB4RV5,6
AV3FBHS63Q0WT,5
AV3HOIF1WGRGC,5
AV3IA5YTT4ME2,5
AV3IMWWHB78UX,6
AV3JVR9OZR6OG,7
AV3OFYPY5K1VI,20
AV3OU52ZWJ97,6
AV3PA7P5P3G4Q,11
AV3PSI43UN140,7
