ranking,asin,tipo_producto,total_reviews
36479,B001TZIZCU,Sports_and_Outdoors,6
36480,B001U0HJN0,Sports_and_Outdoors,6
36481,B001U1N9M4,Sports_and_Outdoors,6
36482,B001U23RBG,Video_Games,6
36483,B001U2T1FM,Sports_and_Outdoors,6
36484,B001U5LFV2,Toys_and_Games,6
36485,B001U5N70Y,Toys_and_Games,6
36486,B001U5SMOU,Toys_and_Games,6
36487,B001U7MQPO,Sports_and_Outdoors,6
36488,B001U81442,Video_Games,6
36489,B001U9NYUI,Video_Games,6
36490,B001UEBJ28,Sports_and_Outdoors,6
36491,B001UH5VHO,Toys_and_Games,6
36492,B001UHIARW,Sports_and_Outdoors,6
36493,B001UICGUI,Toys_and_Games,6
36494,B001UIMB0I,Toys_and_Games,6
36495,B001UJEKZ6,Musical_Instruments,6
36496,B001UL2DVC,Sports_and_Outdoors,6
36497,B001UNX4Q8,Sports_and_Outdoors,6
36498,B001UO9ZYC,Sports_and_Outdoors,6
36499,B001UOHL2U,Sports_and_Outdoors,6
36500,B001UUBZGM,Video_Games,6
36501,B001UUO3S4,Toys_and_Games,6
36502,B001UVOG2G,Sports_and_Outdoors,6
36503,B001V2X8B4,Sports_and_Outdoors,6
36504,B001V52ZYM,Sports_and_Outdoors,6
36505,B001V7KT2U,Sports_and_Outdoors,6
36506,B001V7Z89E,Sports_and_Outdoors,6
36507,B001V9K94Q,Toys_and_Games,6
36508,B001VB72BC,Video_Games,6
36509,B001VG9W88,Digital_Music,6
36510,B001VLFCXW,Video_Games,6
36511,B001VNO4DY,Sports_and_Outdoors,6
36512,B001W0F4SK,Toys_and_Games,6
36513,B001W0MZMI,Toys_and_Games,6
36514,B001W1PRAY,Toys_and_Games,6
36515,B001W1PSMQ,Toys_and_Games,6
36516,B001W30E14,Toys_and_Games,6
36517,B001WJ4SRE,Sports_and_Outdoors,6
36518,B001WJ58GE,Sports_and_Outdoors,6
36519,B001XJBWXG,Musical_Instruments,6
36520,B001XU09AM,Sports_and_Outdoors,6
36521,B001XUF57E,Sports_and_Outdoors,6
36522,B001XY5CBO,Toys_and_Games,6
36523,B00200JX3S,Toys_and_Games,6
36524,B0020BC5XW,Toys_and_Games,6
36525,B0020ML3DE,Sports_and_Outdoors,6
36526,B0020R399A,Sports_and_Outdoors,6
36527,B0021H1P1I,Sports_and_Outdoors,6
36528,B0021OMLJQ,Toys_and_Games,6
36529,B0022NI0FK,Sports_and_Outdoors,6
36530,B00239C4KK,Video_Games,6
36531,B0023X8D1U,Sports_and_Outdoors,6
36532,B002441FGS,Toys_and_Games,6
36533,B00244ODG2,Toys_and_Games,6
36534,B00245TWWG,Sports_and_Outdoors,6
36535,B0024ALDMS,Sports_and_Outdoors,6
36536,B0024AVPO4,Sports_and_Outdoors,6
36537,B0024FSHD6,Toys_and_Games,6
36538,B0024FW868,Toys_and_Games,6
36539,B0024GHYDE,Sports_and_Outdoors,6
36540,B0024O0X5C,Sports_and_Outdoors,6
36541,B0024RI6S0,Video_Games,6
36542,B0024VBFUW,Toys_and_Games,6
36543,B0025XR2RY,Toys_and_Games,6
36544,B0025YCYK8,Sports_and_Outdoors,6
36545,B0025Z52XI,Sports_and_Outdoors,6
36546,B0025ZRHTA,Video_Games,6
36547,B00261HR84,Toys_and_Games,6
36548,B00261L7Q2,Toys_and_Games,6
36549,B00262MLHU,Sports_and_Outdoors,6
36550,B00262NV06,Sports_and_Outdoors,6
36551,B00264GJL2,Toys_and_Games,6
36552,B00266O46C,Sports_and_Outdoors,6
36553,B0026BD2GA,Digital_Music,6
36554,B0026IBHH4,Video_Games,6
36555,B0026MSNUO,Toys_and_Games,6
36556,B0026S3K42,Sports_and_Outdoors,6
36557,B0026WV3QA,Sports_and_Outdoors,6
36558,B00270D5GC,Sports_and_Outdoors,6
36559,B00270VYV0,Toys_and_Games,6
36560,B00273S94C,Sports_and_Outdoors,6
36561,B0027427IU,Toys_and_Games,6
36562,B00278XTJ2,Sports_and_Outdoors,6
36563,B0027BLM0W,Sports_and_Outdoors,6
36564,B0027DNOIS,Toys_and_Games,6
36565,B0027DX2IA,Toys_and_Games,6
36566,B0027E3N4M,Toys_and_Games,6
36567,B0027FFMBS,Toys_and_Games,6
36568,B0027I1KJS,Sports_and_Outdoors,6
36569,B0027I5FOE,Sports_and_Outdoors,6
36570,B0027M53MO,Sports_and_Outdoors,6
36571,B0027RWNN6,Sports_and_Outdoors,6
36572,B0027UTT1M,Toys_and_Games,6
36573,B0027UWG8A,Toys_and_Games,6
36574,B0027VSTCG,Digital_Music,6
36575,B00280MJXQ,Sports_and_Outdoors,6
36576,B00280MJY0,Sports_and_Outdoors,6
36577,B00283XBGW,Toys_and_Games,6
36578,B00284G2L2,Digital_Music,6
36579,B00287DOJM,Video_Games,6
36580,B00287ZFMQ,Sports_and_Outdoors,6
36581,B0028N2DPM,Sports_and_Outdoors,6
36582,B0028NANHC,Sports_and_Outdoors,6
36583,B0028O83SM,Sports_and_Outdoors,6
36584,B0028Q7JEY,Video_Games,6
36585,B0028WQYVW,Toys_and_Games,6
36586,B0028XY4RW,Sports_and_Outdoors,6
36587,B0028ZAO60,Sports_and_Outdoors,6
36588,B00293AC4A,Toys_and_Games,6
36589,B00299CGZM,Sports_and_Outdoors,6
36590,B0029KHABG,Sports_and_Outdoors,6
36591,B0029KL3S2,Sports_and_Outdoors,6
36592,B0029LHY9S,Video_Games,6
36593,B0029M2FYQ,Sports_and_Outdoors,6
36594,B006M9NJF6,Sports_and_Outdoors,6
36595,B006NO03UE,Digital_Music,6
36596,B006NPVG72,Toys_and_Games,6
36597,B006NQGU5Y,Sports_and_Outdoors,6
36598,B006O0CLOS,Sports_and_Outdoors,6
36599,B006O0UOJC,Sports_and_Outdoors,6
36600,B006O6EMGC,Toys_and_Games,6
36601,B006O6FGJO,Toys_and_Games,6
36602,B006O6FIT2,Toys_and_Games,6
36603,B006O94CWI,Sports_and_Outdoors,6
36604,B006OG74YO,Toys_and_Games,6
36605,B006OU4DCG,Sports_and_Outdoors,6
36606,B006OYH4XM,Sports_and_Outdoors,6
36607,B006P3DGIE,Sports_and_Outdoors,6
36608,B006PP92H6,Sports_and_Outdoors,6
36609,B006PTMWE2,Sports_and_Outdoors,6
36610,B006QGH8CU,Sports_and_Outdoors,6
36611,B006QIPQYA,Sports_and_Outdoors,6
36612,B006QP720O,Sports_and_Outdoors,6
36613,B006QP9PFE,Sports_and_Outdoors,6
36614,B006QT7FFC,Sports_and_Outdoors,6
36615,B006QWLDZM,Sports_and_Outdoors,6
36616,B006QYU85Q,Sports_and_Outdoors,6
36617,B006QZ7T2K,Toys_and_Games,6
36618,B006R7B504,Toys_and_Games,6
36619,B006RENGLS,Sports_and_Outdoors,6
36620,B006ROJMMA,Toys_and_Games,6
36621,B006RQ8TW2,Toys_and_Games,6
36622,B006SBCQR0,Sports_and_Outdoors,6
36623,B006SK1KR8,Sports_and_Outdoors,6
36624,B006SZDD0A,Sports_and_Outdoors,6
36625,B006T0NDEK,Sports_and_Outdoors,6
36626,B006T448HW,Video_Games,6
36627,B006TPS728,Video_Games,6
36628,B006TPS73W,Video_Games,6
36629,B006U9IR3W,Toys_and_Games,6
36630,B006UBLXQ8,Toys_and_Games,6
36631,B006UXO8NQ,Toys_and_Games,6
36632,B006VRGLZY,Digital_Music,6
36633,B006W41X36,Video_Games,6
36634,B006W8YM9Y,Sports_and_Outdoors,6
36635,B006WG9688,Sports_and_Outdoors,6
36636,B006WOD4DS,Sports_and_Outdoors,6
36637,B006WPSCOI,Sports_and_Outdoors,6
36638,B006WPSEVO,Sports_and_Outdoors,6
36639,B006WZNSOC,Toys_and_Games,6
36640,B006WZNTA0,Toys_and_Games,6
36641,B006WZNXBA,Toys_and_Games,6
36642,B006X2AF0E,Toys_and_Games,6
36643,B006X73DGC,Toys_and_Games,6
36644,B006X7A8KG,Toys_and_Games,6
36645,B006XLDJD0,Toys_and_Games,6
36646,B006Y2FUW6,Musical_Instruments,6
36647,B006YBW8Y0,Sports_and_Outdoors,6
36648,B006YBY9UG,Sports_and_Outdoors,6
36649,B006Z6JT1E,Sports_and_Outdoors,6
36650,B006ZEGX10,Sports_and_Outdoors,6
36651,B006ZGXA3W,Toys_and_Games,6
36652,B006ZH1H7M,Sports_and_Outdoors,6
36653,B006ZT7X8C,Sports_and_Outdoors,6
36654,B006ZT8FE8,Sports_and_Outdoors,6
36655,B006ZT8P7K,Sports_and_Outdoors,6
36656,B006ZT9INU,Sports_and_Outdoors,6
36657,B006ZUUVQC,Toys_and_Games,6
36658,B006ZUUVS0,Toys_and_Games,6
36659,B006ZV5OIQ,Sports_and_Outdoors,6
36660,B006ZZ8JO8,Toys_and_Games,6
36661,B00700XIKC,Toys_and_Games,6
36662,B00700ZC9C,Toys_and_Games,6
36663,B00705Y3TM,Toys_and_Games,6
36664,B007196O8A,Sports_and_Outdoors,6
36665,B00719LBEW,Toys_and_Games,6
36666,B0071BRZ6S,Sports_and_Outdoors,6
36667,B0071MOP3S,Sports_and_Outdoors,6
36668,B0071N0G4O,Sports_and_Outdoors,6
36669,B0071QVA82,Sports_and_Outdoors,6
36670,B00720LXHU,Toys_and_Games,6
36671,B007225J4G,Toys_and_Games,6
36672,B00726ARTE,Video_Games,6
36673,B00726XPUM,Sports_and_Outdoors,6
36674,B0072JQE4S,Sports_and_Outdoors,6
36675,B0072URECI,Toys_and_Games,6
36676,B0072URED2,Toys_and_Games,6
36677,B0072UREDW,Toys_and_Games,6
36678,B0072URPZ4,Toys_and_Games,6
36679,B0072VAJ7Y,Toys_and_Games,6
36680,B00737FX6E,Toys_and_Games,6
36681,B0073ESZ62,Video_Games,6
36682,B0073FUKM8,Sports_and_Outdoors,6
36683,B0073L0W7K,Video_Games,6
36684,B0073RQMBY,Toys_and_Games,6
36685,B0073X9PNU,Sports_and_Outdoors,6
36686,B0073XCZ3C,Musical_Instruments,6
36687,B0073XY7ME,Toys_and_Games,6
36688,B007402AUW,Sports_and_Outdoors,6
36689,B0074DQXFM,Sports_and_Outdoors,6
36690,B0074FH7N2,Sports_and_Outdoors,6
36691,B0074IPDOY,Sports_and_Outdoors,6
36692,B0074LIKJQ,Video_Games,6
36693,B0074NVDMK,Toys_and_Games,6
36694,B0074NVHUS,Toys_and_Games,6
36695,B0074T643C,Toys_and_Games,6
36696,B007504SYC,Sports_and_Outdoors,6
36697,B007515EVC,Toys_and_Games,6
36698,B007616HBM,Toys_and_Games,6
36699,B00762O452,Sports_and_Outdoors,6
36700,B0076A3LBM,Video_Games,6
36701,B0076D0MAC,Sports_and_Outdoors,6
36702,B0076N1ZXK,Toys_and_Games,6
36703,B0076TRX62,Toys_and_Games,6
36704,B00770KEXY,Toys_and_Games,6
36705,B00770KPTW,Toys_and_Games,6
36706,B00770NADU,Toys_and_Games,6
36707,B0077E2974,Sports_and_Outdoors,6
36708,B0077ES23E,Sports_and_Outdoors,6
36709,B0078YF9V6,Musical_Instruments,6
36710,B00792SU8G,Sports_and_Outdoors,6
36711,B0079460RM,Sports_and_Outdoors,6
36712,B00794VUJ0,Sports_and_Outdoors,6
36713,B007A2GF6E,Sports_and_Outdoors,6
36714,B007A2GUBE,Sports_and_Outdoors,6
36715,B007AJZHFM,Sports_and_Outdoors,6
36716,B007AKAQ66,Toys_and_Games,6
36717,B007AUHO02,Sports_and_Outdoors,6
36718,B007B4HGFA,Toys_and_Games,6
36719,B007B64PNE,Video_Games,6
36720,B007BEDOCY,Sports_and_Outdoors,6
36721,B007BFPTGC,Toys_and_Games,6
36722,B007BKKZ48,Sports_and_Outdoors,6
36723,B007BN9RZI,Sports_and_Outdoors,6
36724,B007BO2ENE,Sports_and_Outdoors,6
36725,B007BQBQIQ,Toys_and_Games,6
36726,B007C1VSRO,Sports_and_Outdoors,6
36727,B007CB7X1E,Toys_and_Games,6
36728,B007CDENF6,Toys_and_Games,6
36729,B007CF7JN2,Toys_and_Games,6
36730,B007CSZ5PI,Sports_and_Outdoors,6
36731,B007DBFFIQ,Sports_and_Outdoors,6
36732,B007DCDTK6,Sports_and_Outdoors,6
36733,B007DI1T98,Sports_and_Outdoors,6
36734,B007EA6RLU,Toys_and_Games,6
36735,B007EF5JSC,Video_Games,6
36736,B007ESS75G,Sports_and_Outdoors,6
36737,B007FLAZ7K,Video_Games,6
36738,B007FN2VGQ,Sports_and_Outdoors,6
36739,B007FNN9BW,Digital_Music,6
36740,B007FP0WJC,Sports_and_Outdoors,6
36741,B007FSEZRO,Toys_and_Games,6
36742,B007FXL536,Sports_and_Outdoors,6
36743,B007FXOX8U,Sports_and_Outdoors,6
36744,B007G3V9VI,Toys_and_Games,6
36745,B007GFI8QU,Toys_and_Games,6
36746,B007GGDSNM,Toys_and_Games,6
36747,B007HA9IVI,Sports_and_Outdoors,6
36748,B007HE6QJQ,Toys_and_Games,6
36749,B007HJNK68,Sports_and_Outdoors,6
36750,B007HLVB7G,Toys_and_Games,6
36751,B007IG0TDW,Toys_and_Games,6
36752,B007IG0TF0,Toys_and_Games,6
36753,B007IHYBV2,Musical_Instruments,6
36754,B007II2R44,Sports_and_Outdoors,6
36755,B007INYN6O,Sports_and_Outdoors,6
36756,B007IVV8UK,Sports_and_Outdoors,6
36757,B007IW6RHS,Toys_and_Games,6
36758,B007IWJX3S,Sports_and_Outdoors,6
36759,B007J4G0YK,Toys_and_Games,6
36760,B007JEFCOY,Sports_and_Outdoors,6
36761,B007JL4JIM,Sports_and_Outdoors,6
36762,B007JXX0CG,Sports_and_Outdoors,6
36763,B007K4ZYNC,Sports_and_Outdoors,6
36764,B007K7F4SY,Sports_and_Outdoors,6
36765,B007KD3V88,Sports_and_Outdoors,6
36766,B007KKWBNM,Sports_and_Outdoors,6
36767,B007KZ70L0,Toys_and_Games,6
36768,B007L21MA2,Toys_and_Games,6
36769,B007M2S52E,Sports_and_Outdoors,6
36770,B007M43HPM,Digital_Music,6
36771,B007M6W36Y,Video_Games,6
36772,B007M6W3A0,Sports_and_Outdoors,6
36773,B007MCNI1W,Toys_and_Games,6
36774,B007MTR1ZO,Sports_and_Outdoors,6
36775,B007N6UWL6,Toys_and_Games,6
36776,B007ND0Q06,Sports_and_Outdoors,6
36777,B007NJ57R2,Toys_and_Games,6
36778,B007NJ7KQS,Toys_and_Games,6
36779,B007NLPI9W,Toys_and_Games,6
36780,B007NUQIGK,Video_Games,6
36781,B007O3MWVG,Video_Games,6
36782,B007OQALWK,Sports_and_Outdoors,6
36783,B007P6Y684,Video_Games,6
36784,B007P8DEA8,Sports_and_Outdoors,6
36785,B007P9N60U,Sports_and_Outdoors,6
36786,B007PAANYG,Digital_Music,6
36787,B007PIR5WQ,Video_Games,6
36788,B007PMK5X8,Sports_and_Outdoors,6
36789,B007PP9F72,Sports_and_Outdoors,6
36790,B007PPI9JC,Sports_and_Outdoors,6
36791,B007PXVS8S,Sports_and_Outdoors,6
36792,B007Q0OMU6,Toys_and_Games,6
36793,B007Q0OUW6,Toys_and_Games,6
36794,B007Q0OYO0,Toys_and_Games,6
36795,B007Q0OYRW,Toys_and_Games,6
36796,B007Q0OYUO,Toys_and_Games,6
36797,B007Q2KZU0,Toys_and_Games,6
36798,B007Q8EIUW,Sports_and_Outdoors,6
36799,B007QEUXIM,Sports_and_Outdoors,6
36800,B007R2H2Y6,Sports_and_Outdoors,6
36801,B007R74K8C,Sports_and_Outdoors,6
36802,B007RDGK1G,Toys_and_Games,6
36803,B007RFI468,Toys_and_Games,6
36804,B007RFNF0I,Sports_and_Outdoors,6
36805,B007RH8HJU,Sports_and_Outdoors,6
36806,B007RJ47KG,Sports_and_Outdoors,6
36807,B007RMQ3H8,Sports_and_Outdoors,6
36808,B007RTFZJ8,Toys_and_Games,6
36809,B007RW20SE,Toys_and_Games,6
36810,B007SHB4H6,Sports_and_Outdoors,6
36811,B007SNV0YM,Sports_and_Outdoors,6
36812,B007T4G90K,Toys_and_Games,6
36813,B007TCIHJS,Sports_and_Outdoors,6
36814,B007TFT4L0,Toys_and_Games,6
36815,B007TLFLMA,Toys_and_Games,6
36816,B007TNXAGM,Sports_and_Outdoors,6
36817,B007TR4XHI,Sports_and_Outdoors,6
36818,B007TWY86E,Sports_and_Outdoors,6
36819,B007UE08BK,Toys_and_Games,6
36820,B007UFW13M,Toys_and_Games,6
36821,B007UKEHAW,Sports_and_Outdoors,6
36822,B007UOOWYE,Sports_and_Outdoors,6
36823,B007UPFS4G,Toys_and_Games,6
36824,B007USLBJY,Sports_and_Outdoors,6
36825,B007UT14FO,Sports_and_Outdoors,6
36826,B007UT3NEE,Sports_and_Outdoors,6
36827,B007V1VS1G,Digital_Music,6
36828,B007V5BM4U,Sports_and_Outdoors,6
36829,B007V5BN4Y,Sports_and_Outdoors,6
36830,B007VFHXWU,Sports_and_Outdoors,6
36831,B007VFI4D2,Sports_and_Outdoors,6
36832,B007VSZCPC,Sports_and_Outdoors,6
36833,B007VUONPU,Sports_and_Outdoors,6
36834,B007WEY8TQ,Sports_and_Outdoors,6
36835,B007WJXOSM,Sports_and_Outdoors,6
36836,B007WK8RYC,Toys_and_Games,6
36837,B007WPNNDM,Sports_and_Outdoors,6
36838,B007WQJC1I,Sports_and_Outdoors,6
36839,B007WW43PM,Toys_and_Games,6
36840,B007X9040C,Toys_and_Games,6
36841,B007XDVFCY,Sports_and_Outdoors,6
36842,B007XQXFII,Toys_and_Games,6
36843,B007XVYO38,Toys_and_Games,6
36844,B007XW6264,Sports_and_Outdoors,6
36845,B007Y74YXQ,Toys_and_Games,6
36846,B007Y9N46W,Toys_and_Games,6
36847,B007YIQ9ZQ,Sports_and_Outdoors,6
36848,B007YJ3SCC,Sports_and_Outdoors,6
36849,B007YZ5QP8,Video_Games,6
36850,B007Z5IVV8,Video_Games,6
36851,B007Z8V0WC,Sports_and_Outdoors,6
36852,B007ZE867S,Video_Games,6
36853,B007ZNUG9K,Sports_and_Outdoors,6
36854,B007ZZAZVM,Sports_and_Outdoors,6
36855,B007ZZGLMO,Video_Games,6
36856,B00804H7OK,Toys_and_Games,6
36857,B0080BEKRK,Toys_and_Games,6
36858,B0080GMLSU,Sports_and_Outdoors,6
36859,B0080S67EM,Sports_and_Outdoors,6
36860,B0081AWU4A,Video_Games,6
36861,B0081II6OK,Sports_and_Outdoors,6
36862,B0081UW9VO,Sports_and_Outdoors,6
36863,B008277N80,Musical_Instruments,6
36864,B0082B42GW,Sports_and_Outdoors,6
36865,B0082CW146,Sports_and_Outdoors,6
36866,B0083D7DG0,Sports_and_Outdoors,6
36867,B0083EMUDU,Sports_and_Outdoors,6
36868,B0083F31K0,Toys_and_Games,6
36869,B0083G0NB4,Sports_and_Outdoors,6
36870,B0083IRD2Y,Sports_and_Outdoors,6
36871,B0083OC7VA,Sports_and_Outdoors,6
36872,B0083U3E0W,Sports_and_Outdoors,6
36873,B0083WKU7A,Toys_and_Games,6
36874,B0083ZZH2U,Sports_and_Outdoors,6
36875,B00840L9WQ,Toys_and_Games,6
36876,B00840LA9S,Toys_and_Games,6
36877,B00840LAB6,Toys_and_Games,6
36878,B00840LAK2,Toys_and_Games,6
36879,B00840LASY,Toys_and_Games,6
36880,B0084FFPLM,Toys_and_Games,6
36881,B0084JUNVU,Toys_and_Games,6
36882,B0084L8URC,Toys_and_Games,6
36883,B0084QRRK8,Sports_and_Outdoors,6
36884,B0084Y9N0M,Sports_and_Outdoors,6
36885,B0084ZGC00,Toys_and_Games,6
36886,B00852TUJC,Toys_and_Games,6
36887,B00855FMXM,Toys_and_Games,6
36888,B00857SQGK,Sports_and_Outdoors,6
36889,B00857SRSC,Toys_and_Games,6
36890,B00859GIR2,Toys_and_Games,6
36891,B0085BEPM0,Sports_and_Outdoors,6
36892,B0085HJQRI,Toys_and_Games,6
36893,B0085HLG9E,Toys_and_Games,6
36894,B0085JPVQ6,Sports_and_Outdoors,6
36895,B0085OQKC0,Sports_and_Outdoors,6
36896,B0085OUN1O,Sports_and_Outdoors,6
36897,B0085RWFNK,Sports_and_Outdoors,6
36898,B0085SCSL8,Toys_and_Games,6
36899,B0085UA8YK,Toys_and_Games,6
36900,B0085UDEWI,Video_Games,6
36901,B0085WX3HW,Toys_and_Games,6
36902,B0085WX3IQ,Toys_and_Games,6
36903,B0085WX40I,Toys_and_Games,6
36904,B0085WX4O4,Toys_and_Games,6
36905,B0085X1ELS,Sports_and_Outdoors,6
36906,B008654VYC,Sports_and_Outdoors,6
36907,B00865DH5G,Sports_and_Outdoors,6
36908,B00865GGAO,Sports_and_Outdoors,6
36909,B00865N59E,Sports_and_Outdoors,6
36910,B00865NU3A,Sports_and_Outdoors,6
36911,B00869YGV6,Sports_and_Outdoors,6
36912,B0086U6KI2,Sports_and_Outdoors,6
36913,B008773WWQ,Video_Games,6
36914,B008775TZE,Sports_and_Outdoors,6
36915,B0087O6CSK,Sports_and_Outdoors,6
36916,B0087SUH4Q,Toys_and_Games,6
36917,B00889AWJ4,Sports_and_Outdoors,6
36918,B0088HMP9Q,Sports_and_Outdoors,6
36919,B0088I2ACW,Toys_and_Games,6
36920,B0088J8BQU,Sports_and_Outdoors,6
36921,B0088Q36ZE,Sports_and_Outdoors,6
36922,B0089CB56E,Sports_and_Outdoors,6
36923,B0089F7DPI,Toys_and_Games,6
36924,B0089FZ9B8,Sports_and_Outdoors,6
36925,B0089M363E,Sports_and_Outdoors,6
36926,B0089QJIBY,Toys_and_Games,6
36927,B0089SZKQE,Sports_and_Outdoors,6
36928,B0089TVY0O,Toys_and_Games,6
36929,B0089WYS54,Sports_and_Outdoors,6
36930,B008A7SOH6,Sports_and_Outdoors,6
36931,B008ACTIPI,Toys_and_Games,6
36932,B008AEE02M,Video_Games,6
36933,B008AEFX5U,Sports_and_Outdoors,6
36934,B008AEOMVG,Video_Games,6
36935,B008AOH1O6,Musical_Instruments,6
36936,B008AP09XA,Sports_and_Outdoors,6
36937,B008BGP9KQ,Toys_and_Games,6
36938,B008BR43HK,Sports_and_Outdoors,6
36939,B008BR5XBK,Sports_and_Outdoors,6
36940,B008BT2FFA,Video_Games,6
36941,B008BV5G9K,Toys_and_Games,6
36942,B008BZRPCM,Sports_and_Outdoors,6
36943,B008C0ZJRY,Digital_Music,6
36944,B008CE6RP8,Sports_and_Outdoors,6
36945,B008CG22B4,Toys_and_Games,6
36946,B008CXOWL0,Sports_and_Outdoors,6
36947,B008D1CVIC,Sports_and_Outdoors,6
36948,B008DI5XRQ,Sports_and_Outdoors,6
36949,B008DLVKES,Sports_and_Outdoors,6
36950,B008DMVGKK,Sports_and_Outdoors,6
36951,B008DNAO66,Sports_and_Outdoors,6
36952,B008DNUXBM,Video_Games,6
36953,B008DV75JC,Sports_and_Outdoors,6
36954,B008E0S84I,Sports_and_Outdoors,6
36955,B008E1VHYK,Sports_and_Outdoors,6
36956,B008E6ZXBI,Video_Games,6
36957,B008E6ZYNK,Video_Games,6
36958,B008EAWXA8,Video_Games,6
36959,B008EIV9VO,Toys_and_Games,6
36960,B008EMLG2M,Toys_and_Games,6
36961,B008FIFM5C,Sports_and_Outdoors,6
36962,B008FTAB98,Digital_Music,6
36963,B008FTF9PO,Toys_and_Games,6
36964,B008FVQ1B8,Toys_and_Games,6
36965,B008FY979I,Toys_and_Games,6
36966,B008FZN4IW,Sports_and_Outdoors,6
36967,B008G0ZDZI,Video_Games,6
36968,B008G1DMQ4,Sports_and_Outdoors,6
36969,B008GE3JTG,Toys_and_Games,6
36970,B008GOC3RA,Toys_and_Games,6
36971,B008GOY7OC,Sports_and_Outdoors,6
36972,B008GQRP12,Sports_and_Outdoors,6
36973,B008H5716Q,Toys_and_Games,6
36974,B008H7HOFC,Sports_and_Outdoors,6
36975,B008HCZMCY,Toys_and_Games,6
36976,B008HNJP8K,Toys_and_Games,6
36977,B008HUFLE0,Sports_and_Outdoors,6
36978,B008I3BL2C,Toys_and_Games,6
36979,B008IBLBJM,Sports_and_Outdoors,6
36980,B008ID8P7G,Toys_and_Games,6
36981,B008IXLKQO,Toys_and_Games,6
36982,B008IZH2M8,Toys_and_Games,6
36983,B008J4IR9U,Toys_and_Games,6
36984,B008JFC7I6,Sports_and_Outdoors,6
36985,B008K7WCJM,Digital_Music,6
36986,B008KLC9L4,Toys_and_Games,6
36987,B008KOHF4W,Toys_and_Games,6
36988,B008L4ZQWY,Toys_and_Games,6
36989,B008LOW38E,Sports_and_Outdoors,6
36990,B008LY1MWM,Sports_and_Outdoors,6
36991,B008LY4CII,Sports_and_Outdoors,6
36992,B008LYHZIM,Sports_and_Outdoors,6
36993,B008M5TSCG,Sports_and_Outdoors,6
36994,B008MA2EOU,Toys_and_Games,6
36995,B008MB3IXU,Sports_and_Outdoors,6
36996,B008MBUCDY,Sports_and_Outdoors,6
36997,B008MOQ618,Sports_and_Outdoors,6
36998,B008MZ0A3M,Sports_and_Outdoors,6
36999,B008MZYOTI,Sports_and_Outdoors,6
37000,B008N841KQ,Toys_and_Games,6
37001,B008NVMOLQ,Sports_and_Outdoors,6
37002,B008O0RKVA,Musical_Instruments,6
37003,B008O0XCKS,Sports_and_Outdoors,6
37004,B008O2FOMA,Sports_and_Outdoors,6
37005,B008O510Y8,Video_Games,6
37006,B008OB6JO8,Sports_and_Outdoors,6
37007,B008OSDEYY,Video_Games,6
37008,B008OSDG10,Video_Games,6
37009,B008OSDGV0,Video_Games,6
37010,B008OSDHXM,Video_Games,6
37011,B008OSDHXW,Video_Games,6
37012,B008OSDIGS,Video_Games,6
37013,B008OV21JU,Sports_and_Outdoors,6
37014,B008OX7YP4,Sports_and_Outdoors,6
37015,B008P19NZ4,Sports_and_Outdoors,6
37016,B008PL87BK,Sports_and_Outdoors,6
37017,B008PPV3YE,Toys_and_Games,6
37018,B008QLUS16,Video_Games,6
37019,B008R0712A,Sports_and_Outdoors,6
37020,B008R3EYD6,Digital_Music,6
37021,B008R5L82E,Sports_and_Outdoors,6
37022,B008R5RQ2A,Sports_and_Outdoors,6
37023,B008R65THS,Sports_and_Outdoors,6
37024,B008RA5AWS,Video_Games,6
37025,B008RBIH7W,Toys_and_Games,6
37026,B008RK9J52,Sports_and_Outdoors,6
37027,B008RK9LRS,Sports_and_Outdoors,6
37028,B008RKA5U0,Sports_and_Outdoors,6
37029,B008RNZQZQ,Toys_and_Games,6
37030,B008RNZSHC,Toys_and_Games,6
37031,B008RRP3UA,Sports_and_Outdoors,6
37032,B008RSZ6NI,Sports_and_Outdoors,6
37033,B008RU8GFG,Toys_and_Games,6
37034,B008S9QAAO,Toys_and_Games,6
37035,B008SBHKCY,Video_Games,6
37036,B008SBZE4U,Video_Games,6
37037,B008SD5ZDS,Toys_and_Games,6
37038,B008TBYUUI,Toys_and_Games,6
37039,B008TN6B7Q,Toys_and_Games,6
37040,B008U6SRYW,Video_Games,6
37041,B008UG5B9Q,Sports_and_Outdoors,6
37042,B008UJ7INU,Sports_and_Outdoors,6
37043,B008UPESK0,Toys_and_Games,6
37044,B008UZMBN6,Sports_and_Outdoors,6
37045,B008VGN1XI,Toys_and_Games,6
37046,B008VIK4IG,Toys_and_Games,6
37047,B008VJZFIY,Sports_and_Outdoors,6
37048,B008WUKIHU,Toys_and_Games,6
37049,B008XN0AG0,Video_Games,6
37050,B008XO9K24,Sports_and_Outdoors,6
37051,B008XTVTGO,Toys_and_Games,6
37052,B008Y1HG5E,Sports_and_Outdoors,6
37053,B008Y1IK9U,Sports_and_Outdoors,6
37054,B008Y218S4,Video_Games,6
37055,B008Y2TXFY,Sports_and_Outdoors,6
37056,B008YAALT8,Video_Games,6
37057,B008YKBDJK,Toys_and_Games,6
37058,B008YTQUYY,Toys_and_Games,6
37059,B008Z7AEV0,Sports_and_Outdoors,6
37060,B008Z9J18K,Sports_and_Outdoors,6
37061,B008ZB4C50,Sports_and_Outdoors,6
